,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng
2501,Black,2024-08-27,08:13:00,19 min 0 sec,2.60 km,"Al. Lorena, Jardim Paulista - São Paulo - SP, 01311, BR","Rua José Maria Lisboa, Jardim Paulista - São Paulo - SP, 01423-001, BR",16.75,13.75,20.51,-16.75,3.76,2024-08-27 08:13:00,0 days 00:19:00,2.6,"[-23.5668466, -46.6626069]","[-23.5693209, -46.6565681]"
2502,Black,2024-08-27,07:59:00,9 min 3 sec,2.75 km,"Rua Maria Carolina, Pinheiros - São Paulo - SP, 01445-000, BR","Rua Haddock Lobo, Jardins - São Paulo - SP, 01414-002, BR",26.78,14.53,29.27,-26.78,-0.12,2024-08-27 07:59:00,0 days 00:09:03,2.75,"[-23.5706094, -46.687655]","[-23.5629732, -46.6669142]"
2503,Black,2024-08-27,07:35:00,18 min 31 sec,4.81 km,"Rua Cuba, Jardim Paulista - Sao Paulo - SP, 01436-020, BR","R. Do Emissário, Pinheiros - São Paulo - SP, 05423-070, BR",19.75,18.0,76.77,-24.75,12.02,2024-08-27 07:35:00,0 days 00:18:31,4.81,"[-23.5744666, -46.6690367]","[-23.5720817, -46.6939341]"
2504,Black,2024-08-27,07:28:00,5 min 41 sec,1.68 km,"Rua Melo Alves, Jardim Paulista - São Paulo - SP, 01417-010, BR","Av. Brasil, Jardim América - São Paulo - SP, 01431-000, BR",12.35,10.35,15.68,-13.35,3.33,2024-08-27 07:28:00,0 days 00:05:41,1.68,"[-23.561085, -46.670554]","[-23.5723573, -46.6689415]"
2505,Black,2024-08-27,06:58:00,7 min 59 sec,2.55 km,"Avenida dos Imarés, Moema - São Paulo - SP, 04085-000, BR","Rua Borges Lagoa, Moema - São Paulo - SP, 04038-034, BR",16.98,14.98,18.88,-16.98,-0.62,2024-08-27 06:58:00,0 days 00:07:59,2.55,"[-23.6117952, -46.6668687]","[-23.5964889, -46.6497054]"
2506,UberX,2024-08-26,20:02:00,31 min 56 sec,13.03 km,"Avenida Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 01489-900, BR","Rua Carlo Carra, Jabaquara - São Paulo - SP, 04367-000, BR",35.54,35.54,38.12,-35.54,-3.57,2024-08-26 20:02:00,0 days 00:31:56,13.03,"[-23.5682631, -46.6923687]","[-23.6519153, -46.6651763]"
2507,Black,2024-08-26,13:06:00,29 min 23 sec,11.02 km,"Rua Padre João Gualberto, Casa Verde - São Paulo - SP, 02537-000, BR","Avenida Brigadeiro Luís Antônio, Bela Vista - São Paulo - SP, 01318-002, BR",41.39,41.39,54.2,-41.39,12.81,2024-08-26 13:06:00,0 days 00:29:23,11.02,"[-23.4904893, -46.6534337]","[-23.5634653, -46.6459358]"
2508,Comfort,2024-08-26,12:01:00,19 min 42 sec,9.84 km,"Rua Doutor César, Santana - São Paulo - SP, 02013-000, BR","Av. Raimundo Pereira de Magalhães, Jardim Iris - São Paulo - SP, 05145-000, BR",25.58,25.58,33.51,-25.58,7.93,2024-08-26 12:01:00,0 days 00:19:42,9.84,"[-23.5027899, -46.6316676]","[-23.5049397, -46.7182712]"
2509,Black,2024-08-26,07:01:00,15 min 38 sec,7.97 km,"Rua Alves Guimarães, Jardim Paulista - Sao Paulo - SP, 05410-000, BR","R. Cerro Corá, Alto da Lapa - São Paulo - SP, 05061-450, BR",31.01,29.26,48.01,-31.01,17.0,2024-08-26 07:01:00,0 days 00:15:38,7.97,"[-23.558074, -46.6765949]","[-23.5380753, -46.7087012]"
2510,UberX,2024-09-08,18:34:00,20 min 20 sec,11.92 km,"R. Bom Pastor, Ipiranga - São Paulo - SP, 04203-003, BR","Rua Leblon, Anchieta - São Bernardo do Campo - SP, 09607-040, BR",22.78,20.03,32.91,-22.78,10.13,2024-09-08 18:34:00,0 days 00:20:20,11.92,"[-23.6003098, -46.6044032]","[-23.6732592, -46.5615411]"
2511,Black,2024-09-08,17:46:00,32 min 32 sec,13.87 km,"Avenida Olavo Fontoura, Santana - São Paulo - SP, 02012-021, BR","R. Bom Pastor, Ipiranga - São Paulo - SP, 04203-003, BR",60.26,48.01,77.08,-60.26,16.82,2024-09-08 17:46:00,0 days 00:32:32,13.87,"[-23.5153585, -46.6425965]","[-23.6003098, -46.6044032]"
2512,Black,2024-09-08,17:22:00,50 sec,0.06 km,"Alameda Eduardo Prado, Santa Cecília - São Paulo - SP, 01218-012, BR","Alameda Eduardo Prado, Santa Cecília - São Paulo - SP, 01218-012, BR",13.75,9.5,20.54,-18.75,-4.85,2024-09-08 17:22:00,0 days 00:00:50,0.06,"[-23.5310986, -46.650042]","[-23.5310986, -46.650042]"
2513,Black,2024-09-08,17:00:00,5 min 9 sec,1.85 km,"Avenida Mário de Andrade, Barra Funda - São Paulo - SP, 01156-001, BR","Rua dos Americanos, Santa Cecília - São Paulo - SP, 01138-010, BR",12.82,10.82,19.63,-17.82,-3.69,2024-09-08 17:00:00,0 days 00:05:09,1.85,"[-23.5266705, -46.6671876]","[-23.5227572, -46.6554847]"
2514,Black,2024-09-08,16:23:00,22 min 44 sec,5.81 km,"R. Augusta, Consolação - São Paulo - SP, 01305-100, BR","Avenida Mário de Andrade, Barra Funda - São Paulo - SP, 01156-001, BR",24.46,24.46,39.25,-24.46,14.79,2024-09-08 16:23:00,0 days 00:22:44,5.81,"[-23.5552218, -46.6571196]","[-23.5266705, -46.6671876]"
2515,Black,2024-09-08,15:52:00,17 min 36 sec,4.69 km,"R. Pais Leme, Pinheiros - São Paulo - SP, 05424-150, BR","Al. Min. Rocha Azevedo, Cerqueira César - São Paulo - SP, 01410-000, BR",24.97,24.97,41.61,-24.97,16.64,2024-09-08 15:52:00,0 days 00:17:36,4.69,"[-23.5677213, -46.6994143]","[-23.5613306, -46.6593419]"
2516,Black,2024-09-08,15:38:00,9 min 38 sec,2.66 km,"Shopping Eldorado, São Paulo - SP, 05402-918, BR","R. Sumidouro, Pinheiros - São Paulo - SP, 05428-010, BR",14.02,12.27,20.07,-14.02,6.05,2024-09-08 15:38:00,0 days 00:09:38,2.66,"[-23.5725766, -46.6960077]","[-23.5653443, -46.6985993]"
2517,Black,2024-09-08,15:27:00,10 min 52 sec,3.40 km,"R. Funchal, Vila Olímpia - São Paulo - SP, 04551-060, BR","Av. Rebouças, Bairro Pinheiros - São Paulo - SP, 05402-600, BR",16.43,16.43,27.38,-16.43,10.95,2024-09-08 15:27:00,0 days 00:10:52,3.4,"[-23.5939629, -46.6895851]","[-23.5645767, -46.678679]"
2518,Black,2024-09-08,15:18:00,5 min 0 sec,1.34 km,"Rua Alvorada, Itaim Bibi - Sao Paulo - SP, 04550-003, BR","Rua Olimpíadas, Itaim Bibi - Sao Paulo - SP, 04551-000, BR",9.51,9.51,11.25,-9.51,1.74,2024-09-08 15:18:00,0 days 00:05:00,1.34,"[-23.601702, -46.6812371]","[-23.5956584, -46.6850343]"
2519,Black,2024-09-08,14:55:00,21 min 56 sec,8.97 km,"Rua da Glória, Sé - São Paulo - SP, 01510-000, BR","R. Nova Cidade, Vila Olímpia - São Paulo - SP, 04547-071, BR",36.08,34.58,39.15,-36.08,0.74,2024-09-08 14:55:00,0 days 00:21:56,8.97,"[-23.5561419, -46.6342077]","[-23.5996955, -46.6808846]"
2520,Black,2024-09-08,14:04:00,45 min 28 sec,16.21 km,"R. Honduras, Cerqueira César - São Paulo - SP, 01428-001, BR","Liberdade - São Paulo - SP, 01513-030, BR",63.61,63.61,95.23,-63.61,31.62,2024-09-08 14:04:00,0 days 00:45:28,16.21,"[-23.5693724, -46.6680708]","[-23.5546844, -46.6325645]"
2521,Black,2024-09-08,13:41:00,13 min 44 sec,5.63 km,"Rua Genebra, República - São Paulo - SP, 01316-010, BR","R. Augusta, Jardins - São Paulo - SP, 01412-100, BR",32.6,24.35,40.78,-37.6,1.22,2024-09-08 13:41:00,0 days 00:13:44,5.63,"[-23.5519267, -46.6397195]","[-23.5642544, -46.6665837]"
2522,Black,2024-09-08,13:15:00,11 min 56 sec,3.20 km,"R. Basílio da Gama, República - São Paulo - SP, 01046-020, BR","Av. Liberdade, Liberdade - São Paulo - SP, 01503-000, BR",17.47,15.22,24.82,-22.47,2.1,2024-09-08 13:15:00,0 days 00:11:56,3.2,"[-23.5451909, -46.6427104]","[-23.5554015, -46.6360127]"
2523,Black,2024-09-06,17:00:00,1 min 1 sec,0.02 km,"Rua Amandaú, Tucuruvi - São Paulo - SP, 02242-010, BR","Rua Amandaú, Tucuruvi - São Paulo - SP, 02242-010, BR",9.52,9.52,15.02,-9.52,5.5,2024-09-06 17:00:00,0 days 00:01:01,0.02,"[-23.4889369, -46.6084994]","[-23.4889369, -46.6084994]"
2524,Black,2024-09-06,16:23:00,16 min 57 sec,4.55 km,"Av. Luis Stamatis, Jaçana - São Paulo - SP, 02260-000, BR","R. Anacleto, Vila Isolina Mazzei - São Paulo - SP, 02083-020, BR",29.29,27.79,46.4,-29.29,17.11,2024-09-06 16:23:00,0 days 00:16:57,4.55,"[-23.4680992, -46.5821429]","[-23.4932266, -46.5997247]"
2525,Black,2024-09-06,15:50:00,29 min 7 sec,8.78 km,"Avenida Olavo Fontoura, Santana - São Paulo - SP, 02012-021, BR","Avenida Jaçanã, Jaçanã - São Paulo - SP, 02273-001, BR",40.15,40.15,49.87,-40.15,9.72,2024-09-06 15:50:00,0 days 00:29:07,8.78,"[-23.5153585, -46.6425965]","[-23.4665117, -46.587784]"
2526,Black,2024-09-06,08:20:00,15 min 35 sec,2.30 km,"Rua Alves Guimarães, Jardim Paulista - São Paulo - SP, 05410-001, BR","R. Dr. Ovídio Pires de Campos, Cerqueira César - São Paulo - SP, 05403-903, BR",13.71,13.71,22.3,-13.71,8.59,2024-09-06 08:20:00,0 days 00:15:35,2.3,"[-23.5558356, -46.6781876]","[-23.5579317, -46.6703335]"
2527,Black,2024-09-06,08:02:00,10 min 50 sec,3.75 km,"Rua Félix della Rosa, Perdizes - São Paulo - SP, 05028-060, BR","Rua Veríssimo Glória, Perdizes - São Paulo - SP, 01251-140, BR",21.93,17.68,30.55,-21.93,8.62,2024-09-06 08:02:00,0 days 00:10:50,3.75,"[-23.5370352, -46.6944417]","[-23.5508208, -46.6760791]"
2528,Black,2024-09-06,07:35:00,11 min 23 sec,3.35 km,"Rua Paris, Perdizes - São Paulo - SP, 01257-040, BR","R. Do Curtume, Água Branca - São Paulo - SP, 05033-001, BR",18.48,18.48,20.53,-18.48,0.61,2024-09-06 07:35:00,0 days 00:11:23,3.35,"[-23.541993, -46.6875207]","[-23.5191389, -46.6953966]"
2529,Black,2024-09-06,06:45:00,29 min 57 sec,9.99 km,"Rua da Brígida, Vila Mariana - São Paulo - SP, 04111-081, BR","Rua Barão do Bananal, Perdizes - São Paulo - SP, 05024-000, BR",43.95,39.95,57.61,-43.95,13.66,2024-09-06 06:45:00,0 days 00:29:57,9.99,"[-23.5863072, -46.6301191]","[-23.5311975, -46.6871068]"
2530,VIP,2024-09-06,05:42:00,48 min 53 sec,26.13 km,"Avenida Lucas Nogueira Garcez, Centro - São Bernardo do Campo - SP, 09750-660, BR","Rua Bartolomeu de Gusmão, Vila Mariana - São Paulo - SP, 04111-021, BR",38.38,38.38,63.97,-38.38,25.59,2024-09-06 05:42:00,0 days 00:48:53,26.13,"[-23.6923049, -46.5558889]","[-23.5868403, -46.631478]"
2531,Black,2024-09-05,18:33:00,1 hr 0 min,12.22 km,"Av. Brg. Faria Lima, Itaim Bibi - São Paulo - SP, 01452-000, BR","Rua Elba, Sacomã - São Paulo - SP, 04285-001, BR",65.39,58.89,88.52,-72.39,16.13,2024-09-05 18:33:00,0 days 01:00:00,12.22,"[-23.5802328, -46.6852971]","[-23.6150009, -46.6035247]"
2532,Black,2024-09-05,18:16:00,19 min 47 sec,3.26 km,"Av. Brasil, Jardim América - São Paulo - SP, 01431-000, BR","Av. Brigadeiro Faria Lima 14º Andar, Itaim Bibi - São Paulo - SP, 04538-133, BR",21.63,21.63,31.68,-28.63,3.05,2024-09-05 18:16:00,0 days 00:19:47,3.26,"[-23.5723573, -46.6689415]","[-23.59598, -46.68092499999999]"
2533,Black,2024-09-05,14:34:00,51 min 23 sec,28.64 km,"Av. Braz Leme, Santana - São Paulo - SP, 02511-000, BR","Terminal 2, Aeroporto Internacional de São Paulo (GRU), Cumbica - Guarulhos - SP, 07190-100, BR",93.11,93.11,147.0,-93.11,52.55,2024-09-05 14:34:00,0 days 00:51:23,28.64,"[-23.5062973, -46.6438294]","[-23.4262553, -46.4816624]"
2534,Black,2024-09-05,13:58:00,7 min 29 sec,1.71 km,"Avenida Olavo Fontoura, Santana - São Paulo - SP, 02018-011, BR","Av. Cruzeiro do Sul, Santana - São Paulo - SP, 02031-000, BR",17.17,14.33,24.69,-17.17,7.52,2024-09-05 13:58:00,0 days 00:07:29,1.71,"[-23.5144417, -46.6372418]","[-23.513121, -46.6251816]"
2535,Black,2024-09-05,13:46:00,2 min 35 sec,1.32 km,"R. Professor Milton Rodriguez, Parque Anhembi - São Paulo - SP, 02009-040, BR","Av. Olavo Fontoura, Santana - São Paulo - SP, 02012-020, BR",9.51,9.51,11.35,-9.51,1.84,2024-09-05 13:46:00,0 days 00:02:35,1.32,"[-23.5175872, -46.6389342]","[-23.5142586, -46.6361864]"
2536,Black,2024-09-05,12:34:00,10 min 0 sec,3.63 km,"R. Cel. Evaristo de Campos, Santa Teresinha - São Paulo - SP, 02450-020, BR","Rua Voluntários da Pátria, Santana - São Paulo - SP, 02010-000, BR",19.82,17.19,31.78,-19.82,11.96,2024-09-05 12:34:00,0 days 00:10:00,3.63,"[-23.4984979, -46.6385152]","[-23.5137614, -46.6262866]"
2537,Black,2024-09-05,08:28:00,19 min 10 sec,5.09 km,"Rua Artur de Azevedo, Pinheiros - São Paulo - SP, 05404-014, BR","Av. Paulista, Jardim Paulista - São Paulo - SP, 01311-200, BR",24.53,24.53,36.47,-24.53,11.94,2024-09-05 08:28:00,0 days 00:19:10,5.09,"[-23.5653628, -46.6863125]","[-23.5639078, -46.6533992]"
2538,Black,2024-09-05,07:58:00,16 min 30 sec,4.59 km,"Rua Camburiú, Lapa - São Paulo - SP, 05058-020, BR","Rua Bartolomeu Zunega, Pinheiros - São Paulo - SP, 05426-020, BR",30.49,30.49,33.15,-30.49,-1.07,2024-09-05 07:58:00,0 days 00:16:30,4.59,"[-23.5341697, -46.7080402]","[-23.5637941, -46.6937484]"
2539,Black,2024-09-05,07:46:00,6 min 45 sec,1.46 km,"Rua Dona Elisa de Moraes Mendes, Alto de Pinheiros - São Paulo - SP, 05449-000, BR","Avenida São Gualter, Alto de Pinheiros - São Paulo - SP, 05455-001, BR",10.76,9.51,12.32,-10.76,-0.37,2024-09-05 07:46:00,0 days 00:06:45,1.46,"[-23.5451514, -46.7058087]","[-23.5433585, -46.7113605]"
2540,Black,2024-09-05,07:36:00,8 min 44 sec,2.80 km,"Rua Senador César Lacerda Vergueiro, Pinheiros - São Paulo - SP, 05435-060, BR","Rua Alvilândia, Alto de Pinheiros - São Paulo - SP, 05449-070, BR",18.67,13.19,26.54,-23.67,2.87,2024-09-05 07:36:00,0 days 00:08:44,2.8,"[-23.5474866, -46.6925736]","[-23.5458872, -46.7058908]"
2541,Black,2024-09-05,07:19:00,12 min 5 sec,2.59 km,"Rua Francisco Leitão, Pinheiros - São Paulo - SP, 05414-901, BR","Rua Girassol, Alto de Pinheiros - São Paulo - SP, 05433-002, BR",13.7,13.7,21.87,-18.7,3.17,2024-09-05 07:19:00,0 days 00:12:05,2.59,"[-23.5622817, -46.6805018]","[-23.5491003, -46.6932341]"
2542,Comfort,2024-09-03,19:31:00,52 min 35 sec,25.89 km,"Av. Brigadeiro Faria Lima, Jardim Paulistano - São Paulo - SP, 01451-000, BR","Rua General Osório, Vila Gilda - Santo André - SP, 09190-440, BR",64.74,63.24,73.09,-64.74,8.35,2024-09-03 19:31:00,0 days 00:52:35,25.89,"[-23.5796405, -46.6855673]","[-23.6729204, -46.5384037]"
2543,Comfort,2024-09-03,19:21:00,10 min 32 sec,3.37 km,"Rua Henrique Schaumann, São Paulo - São Paulo - SP, 05413-020, BR","R. André Gonçalves, Itaim Bibi - São Paulo - SP, 04530-010, BR",14.76,13.26,16.39,-14.76,-3.72,2024-09-03 19:21:00,0 days 00:10:32,3.37,"[-23.5639062, -46.6782209]","[-23.5869962, -46.6719666]"
2544,Black,2024-09-03,16:45:00,12 min 32 sec,2.26 km,"Rua Alfredo Pujol, Santana - São Paulo - SP, 02017-000, BR","Rua Voluntários da Pátria, Santana - São Paulo - SP, 02402-400, BR",14.96,14.96,21.93,-14.96,6.97,2024-09-03 16:45:00,0 days 00:12:32,2.26,"[-23.5002589, -46.6282193]","[-23.4867167, -46.6273352]"
2545,Black,2024-09-03,16:29:00,9 min 18 sec,1.58 km,"Rua Francisca Júlia, Santana - São Paulo - SP, 02403-010, BR","R. Fernando Sandreschi, Santana - São Paulo - SP, 02013-020, BR",11.79,11.69,17.49,-11.79,5.7,2024-09-03 16:29:00,0 days 00:09:18,1.58,"[-23.4939447, -46.627788]","[-23.5025509, -46.6291229]"
2546,Black,2024-09-03,16:13:00,9 min 48 sec,1.66 km,"Rua Maria Helena, Santana - São Paulo - SP, 02405-090, BR","R. Pedro Doll, Santa Terezinha - São Paulo - SP, 02404-000, BR",11.57,11.57,18.63,-11.57,7.06,2024-09-03 16:13:00,0 days 00:09:48,1.66,"[-23.4901863, -46.6347599]","[-23.4915172, -46.6279645]"
2547,Black,2024-09-03,14:32:00,24 min 2 sec,10.30 km,"Rua Atílio Piffer, Casa Verde - São Paulo - SP, 02516-000, BR","Rua Peixoto Gomide, Jardim Paulista - São Paulo - SP, 01409-000, BR",34.48,34.48,52.15,-34.48,17.67,2024-09-03 14:32:00,0 days 00:24:02,10.3,"[-23.5110093, -46.6601096]","[-23.5603437, -46.6565379]"
2548,Black,2024-09-03,14:01:00,6 min 0 sec,2.40 km,"Av. Braz Leme, Casa Verde - São Paulo - SP, 02511-000, BR","Av. Profª Ida Kolb, Casa Verde - São Paulo - SP, 02518-000, BR",11.99,11.99,19.64,-11.99,7.65,2024-09-03 14:01:00,0 days 00:06:00,2.4,"[-23.5062973, -46.6438294]","[-23.5100807, -46.6630211]"
2549,Black,2024-09-03,13:30:00,6 min 44 sec,2.17 km,"Avenida Imirim, Santana - São Paulo - SP, 02013, BR","Rua Buquira, Casa Verde - São Paulo - SP, 02522-010, BR",14.48,11.98,16.22,-14.48,-1.07,2024-09-03 13:30:00,0 days 00:06:44,2.17,"[-23.4983223, -46.6398563]","[-23.503057, -46.6578265]"
2550,Black,2024-09-03,12:44:00,7 min 23 sec,1.42 km,"R. Augusto Tolle, Santana - São Paulo - SP, 02405-000, BR","R. Conselheiro Pedro Luis, Santana - São Paulo - SP, 02020-050, BR",10.67,10.67,12.21,-10.67,-0.69,2024-09-03 12:44:00,0 days 00:07:23,1.42,"[-23.4905267, -46.6316818]","[-23.4958934, -46.6343864]"
2551,Black,2024-09-03,09:35:00,11 min 9 sec,3.01 km,"Rua Salete, Santana - São Paulo - SP, 02016-001, BR","R. Sóror Angélica, Jd. São Bento - São Paulo - SP, 02452-060, BR",18.36,18.3,27.5,-18.36,9.14,2024-09-03 09:35:00,0 days 00:11:09,3.01,"[-23.5015381, -46.6272124]","[-23.5035773, -46.6432952]"
2552,Black,2024-09-03,05:36:00,1 hr 26 min,46.59 km,"Rua Brasílio Machado, Centro - São Bernardo do Campo - SP, 09715-140, BR","Terminal 2, Aeroporto Internacional de São Paulo (GRU), Cumbica - Guarulhos - SP, 07190-100, BR",141.93,141.93,222.85,-141.93,79.58,2024-09-03 05:36:00,0 days 01:26:00,46.59,"[-23.7183719, -46.5455899]","[-23.4262553, -46.4816624]"
2553,VIP,2024-09-02,20:33:00,38 min 11 sec,13.84 km,"Rua Nilo Peçanha, 117, São Caetano do Sul - SP, 09540-830, BR","Rua Mediterrâneo, Centro - São Bernardo do Campo - SP, 09750-420, BR",29.1,29.1,37.05,-29.1,2.39,2024-09-02 20:33:00,0 days 00:38:11,13.84,"[-23.6169081, -46.568407]","[-23.6917297, -46.5540659]"
2554,VIP,2024-09-02,19:36:00,45 min 6 sec,15.61 km,"Avenida Nove de Julho, Sao Paulo - Sao Paulo - SP, 01407-200, BR","R. Gen. Osório, Santa Paula - São Caetano do Sul - SP, 09541-320, BR",51.97,50.25,58.26,-51.97,6.29,2024-09-02 19:36:00,0 days 00:45:06,15.61,"[-23.5737537, -46.6669426]","[-23.6189506, -46.5595079]"
2555,Black,2024-09-02,18:38:00,40 min 57 sec,15.00 km,"Rua dos Pinheiros, Pinheiros - São Paulo - SP, 05422-001, BR","Avenida Hilário Pereira de Souza, Industrial Autonomistas - Osasco - SP, 06010-170, BR",55.27,53.52,64.36,-55.27,9.09,2024-09-02 18:38:00,0 days 00:40:57,15.0,"[-23.5667041, -46.6853964]","[-23.5357512, -46.7643257]"
2556,Black,2024-09-02,18:28:00,7 min 16 sec,1.49 km,"Av. Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 01452-919, BR","Av. Pedroso de Morais, Pinheiros - São Paulo - SP, 05419-000, BR",12.2,10.2,15.24,-12.2,3.04,2024-09-02 18:28:00,0 days 00:07:16,1.49,"[-23.5687776, -46.6920303]","[-23.5647361, -46.6908227]"
2557,Business Comfort,2024-09-02,17:25:00,27 min 23 sec,9.30 km,"R. Carandaí, Casa Verde - São Paulo - SP, 02516-020, BR","Rua Deputado Lacerda Franco, Pinheiros - São Paulo - SP, 05418-000, BR",28.28,28.28,43.83,-28.28,15.55,2024-09-02 17:25:00,0 days 00:27:23,9.3,"[-23.5079288, -46.6577776]","[-23.5626804, -46.6909177]"
2558,Black,2024-09-02,17:01:00,11 min 27 sec,2.88 km,"R. Marambaia, Casa Verde - São Paulo - SP, 02513-000, BR","Rua Coronel Hélio de Lima Carvalho, Casa Verde - São Paulo - SP, 02553-080, BR",16.87,16.87,23.34,-16.87,6.47,2024-09-02 17:01:00,0 days 00:11:27,2.88,"[-23.5112422, -46.6534998]","[-23.4963973, -46.6647945]"
2559,Comfort,2024-09-02,14:10:00,11 min 42 sec,2.94 km,"Av. Tucuruvi, Tucuruvi - São Paulo - SP, 02304-000, BR","Rua da Caminhadeira, Tremembé - São Paulo - SP, 02313-030, BR",10.53,10.53,16.65,-10.53,6.12,2024-09-02 14:10:00,0 days 00:11:42,2.94,"[-23.4794804, -46.6080241]","[-23.4627601, -46.6011283]"
2560,Comfort,2024-09-02,13:52:00,12 min 59 sec,4.06 km,"Rua Nogueira Acioli, Santana - Sao Paulo - SP, 02042-040, BR","Avenida Nova Cantareira, Tucuruvi - Sao Paulo - SP, 02341-000, BR",13.84,13.84,21.58,-13.84,7.74,2024-09-02 13:52:00,0 days 00:12:59,4.06,"[-23.4984377, -46.6138518]","[-23.451664, -46.6162525]"
2561,Black,2024-09-02,13:38:00,8 min 12 sec,2.06 km,"Rua Paranabi, Tucuruvi - São Paulo - SP, 02307-120, BR","Rua George Oetterer, Santana - São Paulo - SP, 02301-070, BR",13.23,13.23,21.55,-13.23,8.32,2024-09-02 13:38:00,0 days 00:08:12,2.06,"[-23.4805639, -46.6041447]","[-23.4914192, -46.6149301]"
2562,Comfort,2024-09-02,13:17:00,16 min 15 sec,4.81 km,"Rua Voluntários da Pátria, Santana - São Paulo - SP, 02402-500, BR","R. Paulo de Faria, Vila Gustavo - São Paulo - SP, 02267-000, BR",15.32,15.32,25.53,-15.32,10.21,2024-09-02 13:17:00,0 days 00:16:15,4.81,"[-23.4854008, -46.6289878]","[-23.4785749, -46.6011362]"
2563,Black,2024-09-02,12:49:00,9 min 56 sec,2.98 km,"Rua Artur de Oliveira, Casa Verde - São Paulo - SP, 02535-010, BR","Av. Cruzeiro do S, Canindé - São Paulo - SP, 02031-200, BR",15.44,15.44,23.53,-15.44,5.74,2024-09-02 12:49:00,0 days 00:09:56,2.98,"[-23.4976161, -46.6489093]","[-23.5009301, -46.6248388]"
2564,Black,2024-09-02,07:32:00,4 min 33 sec,1.15 km,"R. Juquiá, 166, São Paulo -, 01440-903, BR","Avenida Brasil, Jardim Paulista - Sao Paulo - SP, 01431-001, BR",10.81,10.81,18.01,-10.81,7.2,2024-09-02 07:32:00,0 days 00:04:33,1.15,"[-23.5710175, -46.6817524]","[-23.5723573, -46.6689415]"
2565,Black,2024-09-02,07:07:00,15 min 16 sec,4.04 km,"Rua João Moura, Jardim Paulista - São Paulo - SP, 05412-001, BR","Rua Joaquim Floriano, Itaim Bibi - São Paulo - SP, 04534-003, BR",22.1,20.39,36.11,-22.1,14.01,2024-09-02 07:07:00,0 days 00:15:16,4.04,"[-23.5630677, -46.6758107]","[-23.5852385, -46.677012]"
2566,Comfort,2024-09-14,22:21:00,19 min 28 sec,10.34 km,"R. Morais de Barros, Campo Belo - São Paulo - SP, 04614-001, BR","Rua Frutas de Santo Amaro, Sacomã - São Paulo - SP, 04235-100, BR",30.36,30.36,42.73,-30.36,12.37,2024-09-14 22:21:00,0 days 00:19:28,10.34,"[-23.6167842, -46.6715611]","[-23.6114616, -46.5913213]"
