,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi,duration_min_float,origin_lat,origin_lng,cluster
1428,Black,2024-03-25,22:19:00,2 min 46 sec,0.78 km,"R. Quatá, Vila Olímpia - São Paulo - SP, 04546-042, BR","Rua Gomes de Carvalho, Itaim Bibi - São Paulo - SP, 04547-003, BR",9.01,9.01,14.76,9.01,5.75,2024-03-25 22:19:00,0 days 00:02:46,0.78,"[-23.5985, -46.6773761]","[-23.5992626, -46.6806875]",38.95663956639567,61.043360433604335,61.043360433604335,3.547008547008547,1.331527093596059,1.331527093596059,2.18128078817734,0.8497536945812808,11.551282051282053,11.551282051282053,18.923076923076923,7.371794871794871,4.17516218721038,4.17516218721038,6.839666357738647,2.664504170528267,2.7666666666666666,-23.5985,-46.677376,0
1429,Black,2024-03-25,21:53:00,12 min 51 sec,4.64 km,"R. Jeronimo da Veiga, Itaim Bibi - São Paulo - SP, 04536-000, BR","Avenida Macuco, Moema - São Paulo - SP, 04523-000, BR",18.72,18.72,29.59,18.72,10.87,2024-03-25 21:53:00,0 days 00:12:51,4.64,"[-23.5813074, -46.6806316]","[-23.6024966, -46.6680941]",36.73538357553227,63.264616424467725,63.264616424467725,2.769396551724138,1.1109792284866469,1.1109792284866469,1.7560830860534122,0.6451038575667655,4.0344827586206895,4.0344827586206895,6.377155172413794,2.342672413793104,0.3139675298537501,0.3139675298537501,0.4962766671139139,0.1823091372601637,12.85,-23.581307,-46.680632,0
1430,Black,2024-03-25,20:46:00,9 min 26 sec,3.36 km,"Av. Brigadeiro Luís Antônio, Jardim Paulista - São Paulo - SP, 01402-002, BR","Al. Santos 23° Andar, Cerqueira César - São Paulo - SP, 01419-002, BR",15.76,15.76,25.07,15.76,9.31,2024-03-25 20:46:00,0 days 00:09:26,3.36,"[-23.5811396, -46.664843]","[-23.5721867, -46.6455613]",37.13601914639011,62.86398085360989,62.86398085360989,2.807539682539683,1.173200992555831,1.173200992555831,1.8662531017369728,0.6930521091811415,4.690476190476191,4.690476190476191,7.461309523809525,2.770833333333333,0.497223624432105,0.497223624432105,0.7909515396264514,0.2937279151943463,9.433333333333334,-23.58114,-46.664843,0
1431,Black,2024-03-25,19:50:00,5 min 2 sec,1.92 km,"Rua Juatuba, Alto de Pinheiros - Sao Paulo - SP, 05441-030, BR","Rua Capote Valente, Pinheiros - Sao Paulo - SP, 05409-003, BR",10.37,10.37,16.83,10.37,6.46,2024-03-25 19:50:00,0 days 00:05:02,1.92,"[-23.5436094, -46.6954257]","[-23.5512139, -46.6800685]",38.38383838383839,61.61616161616161,61.61616161616161,2.6215277777777777,1.147970479704797,1.147970479704797,1.8630996309963097,0.7151291512915129,5.401041666666666,5.401041666666666,8.765625,3.364583333333333,1.073054635761589,1.073054635761589,1.7415149006622517,0.6684602649006622,5.033333333333333,-23.543609,-46.695426,6
1432,Black,2024-03-25,18:51:00,25 min 26 sec,8.63 km,"Rua Paracué, Perdizes - São Paulo - SP, 01257-050, BR","Rua Capitão João Carlos, Freguesia do Ó - São Paulo - SP, 02926-060, BR",32.48,32.48,42.35,32.48,9.87,2024-03-25 18:51:00,0 days 00:25:26,8.63,"[-23.5464189, -46.6877508]","[-23.4992349, -46.7028011]",23.305785123966945,76.69421487603304,76.69421487603304,2.9470838161452297,1.1035107587768969,1.1035107587768969,1.4388448471121178,0.3353340883352208,3.76361529548088,3.76361529548088,4.907300115874855,1.1436848203939742,0.147979631539222,0.147979631539222,0.1929475799164425,0.0449679483772204,25.433333333333334,-23.546419,-46.687751,89
1433,Black,2024-03-25,17:55:00,11 min 3 sec,3.00 km,"Avenida Higienópolis, Consolação - São Paulo - SP, 01238-000, BR","Rua Tagipuru, Barra Funda - São Paulo - SP, 01156-000, BR",15.66,15.66,24.93,15.66,9.27,2024-03-25 17:55:00,0 days 00:11:03,3.0,"[-23.5422421, -46.6589656]","[-23.5280427, -46.6664526]",37.18411552346571,62.8158844765343,62.8158844765343,3.6833333333333336,1.040531561461794,1.040531561461794,1.6564784053156143,0.6159468438538206,5.22,5.22,8.31,3.09,0.4723981900452488,0.4723981900452488,0.7520361990950225,0.2796380090497737,11.05,-23.542242,-46.658966,9
1434,Black,2024-03-25,17:26:00,18 min 14 sec,3.73 km,"R. Três Rios, Bom Retiro - São Paulo - SP, 01123-001, BR","Rua Doutor Brasílio Machado, Santa Cecília - São Paulo - SP, 01230-010, BR",32.36,30.36,53.94,32.36,21.58,2024-03-25 17:26:00,0 days 00:18:14,3.73,"[-23.5293797, -46.6364654]","[-23.5381201, -46.6591972]",40.0074156470152,59.9925843529848,56.284760845383765,4.888293118856121,1.455472263868066,1.3655172413793102,2.426086956521739,0.9706146926536732,8.675603217158177,8.13941018766756,14.46112600536193,5.785522788203753,0.4758100484730261,0.4464027525229009,0.7931147717748773,0.3173047233018511,18.233333333333334,-23.52938,-46.636465,135
1435,Black,2024-03-25,17:13:00,10 min 53 sec,3.18 km,"Rua Aurora, República - 圣保罗 - SP, 01209-000, BR","Rua Newton Prado, Bom Retiro - 圣保罗 - SP, 01127-000, BR",15.94,15.94,24.3,15.94,8.36,2024-03-25 17:13:00,0 days 00:10:53,3.18,"[-23.5411967, -46.6421585]","[-23.5242726, -46.6402037]",34.40329218106996,65.59670781893003,65.59670781893003,3.422431865828092,1.070996640537514,1.070996640537514,1.6326987681970886,0.5617021276595745,5.012578616352201,5.012578616352201,7.641509433962264,2.6289308176100628,0.460573839174781,0.460573839174781,0.7021295038862724,0.2415556647114912,10.883333333333333,-23.541197,-46.642158,30
1436,Black,2024-03-25,16:51:00,13 min 43 sec,3.07 km,"Parque Dom Pedro II, Sé - São Paulo - SP, 01022-050, BR","Lg. Santa Efigênia, Santa Efigênia - São Paulo - SP, 01207-010, BR",18.73,16.45,30.4,18.73,11.67,2024-03-25 16:51:00,0 days 00:13:43,3.07,"[-23.544478, -46.6305678]","[-23.5406594, -46.6375793]",38.38815789473685,61.61184210526316,54.11184210526315,4.467969598262759,1.0571966133584194,0.9285042333019754,1.7158984007525868,0.6587017873941674,6.100977198697069,5.358306188925082,9.90228013029316,3.801302931596092,0.4447857009985712,0.390642006482995,0.7219159268743495,0.2771302258757782,13.716666666666667,-23.544478,-46.630568,80
1437,Black,2024-03-25,15:53:00,16 min 25 sec,6.03 km,"Alameda Campinas, Bela Vista - São Paulo - SP, 01404-000, BR","Rua Borges de Figueiredo, Móoca - São Paulo - SP, 03110-010, BR",26.62,26.62,41.66,26.62,15.04,2024-03-25 15:53:00,0 days 00:16:25,6.03,"[-23.5647558, -46.6521198]","[-23.5577487, -46.607214]",36.10177628420547,63.898223715794536,63.898223715794536,2.7224986180210062,1.3038367346938775,1.3038367346938775,2.040489795918367,0.7366530612244897,4.414593698175787,4.414593698175787,6.908789386401326,2.4941956882255387,0.268909260802586,0.268909260802586,0.420839962623431,0.151930701820845,16.416666666666668,-23.564756,-46.65212,8
1438,Black,2024-03-25,15:42:00,13 min 10 sec,3.27 km,"Rua Henrique Martins, Moema - Sao Paulo - SP, 04504-000, BR","Alameda Santos, Jardim Paulista - Sao Paulo - SP, 01419-001, BR",17.67,17.67,27.99,17.67,10.32,2024-03-25 15:42:00,0 days 00:13:10,3.27,"[-23.5849409, -46.6653749]","[-23.5657092, -46.6533896]",36.87031082529475,63.12968917470526,63.12968917470526,4.026503567787971,1.0293203883495148,1.0293203883495148,1.630485436893204,0.6011650485436895,5.403669724770642,5.403669724770642,8.559633027522935,3.1559633027522938,0.4104052955522007,0.4104052955522007,0.650098710951109,0.2396934153989083,13.166666666666666,-23.584941,-46.665375,0
1439,Black,2024-03-25,14:49:00,6 min 35 sec,2.73 km,"Rua Coronel Graça Martins, Sacomã - São Paulo - SP, 04250-070, BR","R. Bom Pastor, Ipiranga - São Paulo - SP, 04203-003, BR",11.32,11.32,18.28,11.32,6.96,2024-03-25 14:49:00,0 days 00:06:35,2.73,"[-23.6202966, -46.59866]","[-23.6003098, -46.6044032]",38.07439824945295,61.925601750547045,61.925601750547045,2.411477411477412,1.0696062992125983,1.0696062992125983,1.7272440944881893,0.6576377952755906,4.146520146520147,4.146520146520147,6.695970695970696,2.5494505494505493,0.6298511614967311,0.6298511614967311,1.017109472805675,0.3872583113089442,6.583333333333333,-23.620297,-46.59866,-1
1440,Black,2024-03-25,14:24:00,8 min 30 sec,1.80 km,"Avenida Wallace Simonsen, Nova Petrópolis - São Bernardo do Campo - SP, 09771-210, BR","Rua Municipal, Centro - São Bernardo do Campo - SP, 09710-211, BR",10.93,10.93,17.7,10.93,6.77,2024-03-25 14:24:00,0 days 00:08:30,1.8,"[-23.7031868, -46.5437703]","[-23.7113085, -46.547729]",38.24858757062147,61.751412429378526,61.751412429378526,4.722222222222222,0.8744,0.8744,1.416,0.5416,6.072222222222222,6.072222222222222,9.833333333333332,3.761111111111111,0.7143790849673202,0.7143790849673202,1.156862745098039,0.4424836601307189,8.5,-23.703187,-46.54377,142
1441,Black,2024-04-05,21:49:00,2 min 42 sec,0.50 km,"Al. Dos Anapurus Esquina com Av. Jandira, Moema - São Paulo - SP, 04087-003, BR","Alameda dos Jurupis, Moema - São Paulo - SP, 04088-000, BR",10.51,9.01,14.76,10.51,4.25,2024-04-05 21:49:00,0 days 00:02:42,0.5,"[-23.6091221, -46.6598183]","[-23.6014877, -46.6571208]",28.794037940379404,71.2059620596206,61.043360433604335,5.4,1.5686567164179104,1.344776119402985,2.202985074626865,0.6343283582089552,21.02,18.02,29.52,8.5,7.785185185185185,6.674074074074073,10.933333333333332,3.148148148148148,2.7,-23.609122,-46.659818,20
1442,Black,2024-04-05,20:50:00,13 min 13 sec,4.11 km,"Praça Japuba, Alto de Pinheiros - São Paulo - SP, 05463-060, BR","Rua Artur de Azevedo, Pinheiros - São Paulo - SP, 05404-015, BR",20.49,18.74,29.62,20.49,9.13,2024-04-05 20:50:00,0 days 00:13:13,4.11,"[-23.5411783, -46.7063695]","[-23.5670394, -46.6891093]",30.82376772451047,69.17623227548953,63.26806212018905,3.21573398215734,1.1901258470474343,1.0884801548886736,1.7204259438528555,0.5303000968054211,4.985401459854014,4.559610705596106,7.206812652068126,2.221411192214112,0.3772056590053478,0.3449894607008403,0.5452821678740071,0.1680765088686591,13.216666666666667,-23.541178,-46.70637,129
1443,Black,2024-04-05,20:20:00,8 min 15 sec,2.85 km,"Rua Tonelero, Lapa - São Paulo - SP, 05056-000, BR","Rua Professor Ciridião Buarque, Perdizes - São Paulo - SP, 05028-000, BR",12.59,12.59,20.23,12.59,7.64,2024-04-05 20:20:00,0 days 00:08:15,2.85,"[-23.5320127, -46.7043351]","[-23.5356185, -46.6918226]",37.76569451309936,62.234305486900645,62.234305486900645,2.8947368421052637,1.0277551020408162,1.0277551020408162,1.6514285714285717,0.623673469387755,4.417543859649123,4.417543859649123,7.098245614035088,2.680701754385965,0.5354598617756513,0.5354598617756513,0.8603934077618288,0.3249335459861776,8.25,-23.532013,-46.704335,-1
1444,Black,2024-04-05,20:00:00,17 min 54 sec,4.08 km,"Rua Professor Rubião Meira, Pinheiros - São Paulo - SP, 05409-020, BR","Rua Tonelero, Lapa - São Paulo - SP, 05056-001, BR",21.22,19.72,34.14,21.22,12.92,2024-04-05 20:00:00,0 days 00:17:54,4.08,"[-23.5518066, -46.6790056]","[-23.5360774, -46.7055175]",37.844171060339775,62.15582893966022,57.762155828939655,4.387254901960784,0.9689497716894976,0.9004566210045662,1.5589041095890412,0.5899543378995434,5.200980392156862,4.833333333333333,8.367647058823529,3.1666666666666665,0.2905575638076459,0.2700186219739292,0.4674663161353927,0.1769087523277467,17.9,-23.551807,-46.679006,1
1445,Black,2024-04-05,17:01:00,14 min 12 sec,2.48 km,"R. Da Consolação, Cerqueira César - São Paulo - SP, 01416-003, BR","Rua Oscar Freire, Jardim Paulista - São Paulo - SP, 05409-011, BR",16.43,14.9,27.37,16.43,10.94,2024-04-05 17:01:00,0 days 00:14:12,2.48,"[-23.561989, -46.6695944]","[-23.5550954, -46.6757187]",39.97077091706248,60.02922908293752,54.439166971136274,5.725806451612903,0.9027472527472528,0.8186813186813188,1.503846153846154,0.6010989010989011,6.625,6.008064516129032,11.036290322580646,4.411290322580645,0.4665492957746479,0.4231031349386642,0.7772035438437074,0.3106542480690595,14.2,-23.561989,-46.669594,8
1446,Black,2024-04-05,16:37:00,18 min 40 sec,3.57 km,"Centro R. Araújo, República - São Paulo - SP, 01220-020, BR","Alameda Lorena, Jardim Paulista - São Paulo - SP, 01424-007, BR",23.66,22.16,39.44,23.66,15.78,2024-04-05 16:37:00,0 days 00:18:40,3.57,"[-23.5460961, -46.6448999]","[-23.5618948, -46.6681395]",40.01014198782962,59.9898580121704,56.18661257606491,5.2287581699346415,1.0438235294117646,0.9776470588235292,1.7399999999999998,0.6961764705882352,6.627450980392157,6.207282913165266,11.047619047619047,4.420168067226891,0.3550420168067227,0.3325330132052821,0.5918367346938775,0.2367947178871548,18.666666666666668,-23.546096,-46.6449,9
1447,Black,2024-04-05,15:52:00,35 min 26 sec,8.13 km,"R. Ipero, Vila Madalena - São Paulo - SP, 05439-020, BR","Rua do Arouche, República - São Paulo - SP, 01219-000, BR",30.13,30.13,39.35,30.13,9.22,2024-04-05 15:52:00,0 days 00:35:26,8.13,"[-23.5496061, -46.6885155]","[-23.5425731, -46.6446107]",23.430749682337996,76.56925031766201,76.56925031766201,4.3583435834358335,0.7640743871513103,0.7640743871513103,0.9978867286559596,0.2338123415046492,3.706027060270602,3.706027060270602,4.84009840098401,1.134071340713407,0.1045915445043444,0.1045915445043444,0.1365973208179871,0.0320057763136427,35.43333333333333,-23.549606,-46.688516,6
1448,Black,2024-04-05,15:37:00,8 min 58 sec,2.51 km,"Rua Pepiguari, Lapa - São Paulo - SP, 05059-010, BR","Pç. Américo Jacomino, Sumarezinho - São Paulo - SP, 05437-010, BR",14.74,12.99,22.84,14.74,8.1,2024-04-05 15:37:00,0 days 00:08:58,2.51,"[-23.5349551, -46.7106288]","[-23.5464092, -46.6910339]",35.464098073555164,64.53590192644484,56.873905429071804,3.572377158034529,1.1367609254498714,1.0017994858611825,1.761439588688946,0.6246786632390745,5.872509960159364,5.175298804780877,9.0996015936255,3.227091633466136,0.6549267613560629,0.5771708704216592,1.0148254565381598,0.3598986951820969,8.966666666666667,-23.534955,-46.710629,-1
1449,Black,2024-04-05,01:53:00,7 min 14 sec,2.44 km,"Rua Boracéia, Santa Cecília - São Paulo - SP, 01135-010, BR","Av. Auro Soares de Moura Andrade, Barra Funda - São Paulo - SP, 01156-001, BR",11.82,11.82,19.7,11.82,7.88,2024-04-05 01:53:00,0 days 00:07:14,2.44,"[-23.5267546, -46.651648]","[-23.5266705, -46.6671876]",40.0,60.00000000000001,60.00000000000001,2.96448087431694,1.0522255192878338,1.0522255192878338,1.7537091988130562,0.7014836795252225,4.844262295081967,4.844262295081967,8.073770491803279,3.2295081967213117,0.6697136813477373,0.6697136813477373,1.1161894689128955,0.4464757875651582,7.233333333333333,-23.526755,-46.651648,42
1450,Comfort,2024-04-05,01:33:00,11 min 43 sec,4.52 km,"R. Aspicuelta, Vila Madalena - São Paulo - SP, 05433-011, BR","Rua Turiassu, Perdizes - São Paulo - SP, 05005-001, BR",13.52,13.52,22.53,13.52,9.01,2024-04-05 01:33:00,0 days 00:11:43,4.52,"[-23.5582622, -46.6905965]","[-23.532765, -46.6705077]",39.99112294718154,60.008877052818455,60.008877052818455,2.5921828908554576,0.8602332979851537,0.8602332979851537,1.433510074231177,0.5732767762460234,2.9911504424778763,2.9911504424778763,4.984513274336284,1.9933628318584071,0.2552902226865897,0.2552902226865897,0.4254207631012476,0.1701305404146578,11.716666666666667,-23.558262,-46.690596,6
1451,Comfort,2024-04-05,01:16:00,13 min 48 sec,8.35 km,"Rua Ana Pereira Leão, Itaim Bibi - São Paulo - SP, 04564-090, BR","Rua Purpurina, Pinheiros - São Paulo - SP, 05435-030, BR",20.01,19.99,33.35,20.01,13.34,2024-04-05 01:16:00,0 days 00:13:48,8.35,"[-23.6100941, -46.6893829]","[-23.5530954, -46.6898479]",40.0,60.0,59.94002998500749,1.6526946107784433,1.1241573033707866,1.1230337078651684,1.8735955056179776,0.7494382022471909,2.396407185628743,2.394011976047904,3.9940119760479047,1.5976047904191617,0.1736526946107784,0.1734791286991234,0.2894211576846307,0.1157684630738522,13.8,-23.610094,-46.689383,119
1452,Black,2024-04-05,00:24:00,21 min 51 sec,8.88 km,"Rua Vergueiro, Vila Mariana - Sao Paulo - SP, 04101-000, BR","Rua Guaraiúva, Itaim Bibi - Sao Paulo - SP, 04569-001, BR",29.74,29.74,46.42,29.74,16.68,2024-04-05 00:24:00,0 days 00:21:51,8.88,"[-23.5759194, -46.6408948]","[-23.6102683, -46.6883235]",35.93278759155536,64.06721240844463,64.06721240844463,2.4605855855855854,1.150483558994197,1.150483558994197,1.7957446808510638,0.6452611218568665,3.3490990990990985,3.3490990990990985,5.2274774774774775,1.8783783783783785,0.153276846640691,0.153276846640691,0.2392438204795184,0.0859669738388273,21.85,-23.575919,-46.640895,8
1454,Black,2024-04-04,23:59:00,8 min 53 sec,2.64 km,"Rua Professor Tranquilli, Vila Mariana - São Paulo - SP, 04126-010, BR","Rua Madre Cabrini, Vila Mariana - São Paulo - SP, 04020-000, BR",12.08,12.08,19.46,12.08,7.38,2024-04-04 23:59:00,0 days 00:08:53,2.64,"[-23.5982437, -46.6316541]","[-23.5899284, -46.6362065]",37.92394655704008,62.07605344295991,62.07605344295991,3.3648989898989896,0.9376455368693404,0.9376455368693404,1.5104786545924969,0.5728331177231566,4.575757575757575,4.575757575757575,7.371212121212121,2.7954545454545454,0.5150946614361249,0.5150946614361249,0.8297799761214396,0.3146853146853147,8.883333333333333,-23.598244,-46.631654,-1
1455,Black,2024-04-04,23:47:00,7 min 55 sec,2.75 km,"Rua Luís Góis, Saude - São Paulo - SP, 04043-200, BR","Rua José Alves Passos, Saude - São Paulo - SP, 04127-090, BR",14.03,14.03,22.43,14.03,6.16,2024-04-04 23:47:00,0 days 00:07:55,2.75,"[-23.6039346, -46.6470411]","[-23.600286, -46.631283]",27.46321890325457,62.55015604101649,62.55015604101649,2.878787878787879,1.177342657342657,1.177342657342657,1.882237762237762,0.5169230769230769,5.101818181818182,5.101818181818182,8.156363636363636,2.24,0.6444401913875597,0.6444401913875597,1.0302775119617225,0.2829473684210526,7.916666666666667,-23.603935,-46.647041,127
1457,Black,2024-04-04,21:49:00,8 min 43 sec,3.54 km,"R. Guerra Junqueiro, Alto de Pinheiros - São Paulo - SP, 05463-030, BR","Rua Fidalga, Pinheiros - São Paulo - SP, 05432-070, BR",15.1,15.1,24.06,15.1,8.96,2024-04-04 21:49:00,0 days 00:08:43,3.54,"[-23.5578839, -46.7084728]","[-23.5556822, -46.6904036]",37.2402327514547,62.75976724854531,62.75976724854531,2.4623352165725048,1.1874180865006552,1.1874180865006552,1.892005242463958,0.7045871559633028,4.265536723163842,4.265536723163842,6.796610169491525,2.531073446327684,0.489354117380173,0.489354117380173,0.7797258320640373,0.2903717146838643,8.716666666666667,-23.557884,-46.708473,-1
1458,Black,2024-04-04,19:36:00,22 min 54 sec,4.61 km,"Alameda Franca, Jardim Paulista - São Paulo - SP, 01422-005, BR","Pç. Júlio Prestes, Campos Elíseos - São Paulo - SP, 01218-020, BR",23.8,22.3,38.46,23.8,14.66,2024-04-04 19:36:00,0 days 00:22:54,4.61,"[-23.5602317, -46.6655346]","[-23.5349254, -46.6403728]",38.11752470098804,61.882475299011965,57.98231929277171,4.967462039045553,0.8847583643122677,0.8289962825278812,1.4297397769516729,0.5449814126394052,5.162689804772234,4.837310195227766,8.342733188720173,3.180043383947939,0.2254449696407089,0.2112362530667146,0.3643114929572128,0.1388665233165039,22.9,-23.560232,-46.665535,8
1459,Black,2024-04-04,19:10:00,22 min 46 sec,4.94 km,"Rua Pais Leme, Pinheiros - São Paulo - SP, 05424-010, BR","R. Haddock Lobo, Jardins - São Paulo - SP, 01422-004, BR",34.85,32.6,58.09,34.85,23.24,2024-04-04 19:10:00,0 days 00:22:46,4.94,"[-23.5676635, -46.6982672]","[-23.5608893, -46.6647872]",40.00688586675847,59.99311413324152,56.11981408159752,4.608636977058029,1.3019925280199254,1.2179327521793275,2.1702366127023662,0.8682440846824409,7.054655870445344,6.59919028340081,11.75910931174089,4.704453441295546,0.3098677541923284,0.2898619450981322,0.5165055334586043,0.2066377792662758,22.766666666666666,-23.567664,-46.698267,15
